time,open,high,low,close,Volume
1714208400,62987.9,63018.9,62828.6,62943.5,4571.028
1714212000,62943.5,62951.4,62692.8,62762.5,5759.353
1714215600,62762.5,62915.1,62629.2,62816.4,5408.753
1714219200,62816.4,63133.6,62762.4,62997,9118.426
1714222800,62997,63216.9,62953.9,63177.9,5792.675
1714226400,63177.9,63370,63010.4,63086.3,6909.056
1714230000,63086.3,63171.9,62808.6,62919.2,5209.97
1714233600,62919.2,63077.2,62690.7,62696.2,5539.449
1714237200,62696.2,63606.8,62690.6,63377.3,10778.409
1714240800,63377.3,63573.7,62780,63285.9,8863.53
1714244400,63285.9,63350.3,63141.9,63309.6,6950.727
1714248000,63309.6,63429.5,63106.7,63235.8,8795.891
1714251600,63235.8,63319.4,63108.5,63234.4,8908.868
1714255200,63234.4,63454.5,63183.9,63219.7,8308.941
1714258800,63219.7,63512,63217,63400.5,9359.322
1714262400,63400.5,63726.9,63399.3,63565.5,5381.851
1714266000,63565.5,63658.8,63466.4,63547.5,7070.558
1714269600,63547.5,64012,63492.3,63900.2,7804.478
1714273200,63900.2,64333.3,63878.2,63969.5,9128.571
1714276800,63969.5,64013.3,63775.3,63803.9,5352.293
1714280400,63803.9,63961,63763.9,63918,5422.158
1714284000,63918,63982.7,63759.4,63928.6,7318.694
1714287600,63928.6,64034.2,63852.4,63870.4,7245.939
1714291200,63870.4,63945.6,63631,63668.1,8144.31
1714294800,63668.1,63790.2,63622.5,63716.4,5636.109
1714298400,63716.4,63756.3,63311.8,63648.9,6537.065
1714302000,63648.9,63671.9,63337.4,63448.9,4471.789
1714305600,63448.9,63643,63365.6,63535,6534.537
1714309200,63535,63836,63482.2,63719.8,5521.521
1714312800,63719.8,63738.8,63435.9,63560,5901.995
1714316400,63560,63615.1,63407.5,63492.2,5930.53
1714320000,63492.2,63750,63434.5,63660.3,3856.488
1714323600,63660.3,63770.5,63519.6,63708.3,3946.682
1714327200,63708.3,63951.6,63642.9,63880.3,4734.627
1714330800,63880.3,63889.6,63658.2,63678.4,3204.043
1714334400,63678.4,63700.7,63529.6,63633,2941.949
1714338000,63633,63702.5,63547.9,63624.6,3722.32
1714341600,63624.6,63675,62834.7,63111.6,8313.441
1714345200,63111.6,63129.9,62721.3,63071.5,7392.219
1714348800,63071.5,63282,62950,63214,4918.25
1714352400,63214,63327,63039.3,63188.2,4758.282
1714356000,63188.2,63248.9,62518.6,62660.6,6226.049
1714359600,62660.6,62734,62070,62239.3,7566.074
1714363200,62239.3,62596.4,62152.4,62494.5,6572.576
1714366800,62494.5,62494.9,62002.8,62403,5546.01
1714370400,62403,62422.1,61873.2,62150,8495.231
1714374000,62150,62370.9,61896.7,62346.6,7742.153
1714377600,62346.6,62450,62168.7,62355.6,6749.194
1714381200,62355.6,62642,62222.7,62505,7173.714
1714384800,62505,62651.9,62350,62355.3,7034.017
1714388400,62355.3,62397.1,62133.9,62218.7,7406.764
1714392000,62218.7,62642.2,62003.9,62560,7367.591
1714395600,62560,62673.9,61726.2,61974.7,10152.468
1714399200,61974.7,62983.2,61826.2,62794.9,10299.437
1714402800,62794.9,63083.8,62686.6,62995.9,7182.822
1714406400,62995.9,63125.1,62700,62745.9,6169.901
1714410000,62745.9,63200,62725.1,62988.5,5597.72
1714413600,62988.5,63018,62665.9,62828.3,4518.672
1714417200,62828.3,62958.7,62501.3,62936.5,5553.197
1714420800,62936.5,63099.7,62842.8,62920.2,5410.105
1714424400,62920.2,63154.7,62771.9,63045.2,4782.736
1714428000,63045.2,63905.5,62991.3,63838.1,7848.155
1714431600,63838.1,64181.7,63764.7,63820.5,7091.313
1714435200,63820.5,64682.1,63650,64543.8,6195.437
1714438800,64543.8,64579.1,63535.6,63567.3,6505.905
1714442400,63567.3,63859.5,63083.5,63732.3,6918.303
1714446000,63732.3,63790.8,63518.5,63615,5256.04
1714449600,63615,63680.3,63301.3,63371.2,4751.684
1714453200,63371.2,63453.8,63032,63279.8,5320.447
1714456800,63279.8,63420,63176.9,63357.5,4994.205
1714460400,63357.5,63415.8,63088.1,63107.7,4784.583
1714464000,63107.7,63204,61781.1,61889.1,10753.846
1714467600,61889.1,62114.2,61506.8,61640.8,9030.566
1714471200,61640.8,61750,61402.3,61741.4,8553.422
1714474800,61741.4,61741.5,60993,61178.9,10321.591
1714478400,61178.9,61312,60693.3,61199.4,10852.244
1714482000,61199.4,61283,60740,60791.6,7205.88
1714485600,60791.6,61527.2,60500,61192.6,11665.94
1714489200,61192.6,61355,60550,60749.2,6925.666
1714492800,60749.2,60872.4,60108,60293.5,10130.709
1714496400,60293.5,60468.3,60026.6,60332.3,5172.478
1714500000,60332.3,60511.9,59979.5,60369.3,8345.981
1714503600,60369.3,60466.5,59145,59267.2,11864.032
1714507200,59267.2,60160.5,59236.7,59918.2,6629.964
1714510800,59918.2,60367.8,59912.6,60128.7,7777.109
1714514400,60128.7,61040,60106.5,60542.2,7433.819
1714518000,60542.2,60897.9,60355.4,60640.4,7803.878
1714521600,60640.4,60804.5,60040.1,60201.8,7324.698
1714525200,60201.8,60371.9,59812.6,60099.8,9027.58
1714528800,60099.8,60144.1,59536.7,59892.5,8764.224
1714532400,59892.5,60283.6,59862.6,60202.4,6478.473
1714536000,60202.4,60315,60148.2,60247.3,5316.025
1714539600,60247.3,60292.1,59909.6,60022.2,4185.841
1714543200,60022.2,60087.5,59470.7,59497.8,7227.708
1714546800,59497.8,59543.8,57026.5,57458.8,24999.286
1714550400,57458.8,57560,56516.9,57138.6,12315.429
1714554000,57138.6,57619.9,57002,57071.1,10863.734
1714557600,57071.1,57738.9,56838.6,57733.2,7827.868
1714561200,57733.2,57875.1,57415.4,57850.3,7812.42
1714564800,57850.3,58248.3,57680.3,57929.5,9613.183
1714568400,57929.5,57962.1,57177,57263.5,13586.296
1714572000,57263.5,57554.9,57055,57446.4,11219.888
1714575600,57446.4,57479.4,56640.9,56843.9,11939.944
1714579200,56843.9,57421.4,56715.2,57004.7,10291.01
1714582800,57004.7,57726.2,56580.6,57398.6,11976.206
1714586400,57398.6,59429,57279.6,58868.7,19690.137
1714590000,58868.7,59228.6,56840.3,56915.8,15209.909
1714593600,56915.8,57507.4,56714.6,57320.1,8706.936
1714597200,57320.1,58132.3,57211.5,57866.8,10841.283
1714600800,57866.8,58170,57808.6,57841.7,6098.537
1714604400,57841.7,58533.4,57780.3,58288.7,8766.823
1714608000,58288.7,58550,57596.3,57718.1,9191.592
1714611600,57718.1,57857.7,56931.5,57081.2,7757.791
1714615200,57081.2,57615.2,57073.5,57419.5,10029.133
1714618800,57419.5,57655,57340.4,57393.4,6947.072
1714622400,57393.4,57607.5,57264.9,57362.4,9293.969
1714626000,57362.4,57509.7,57160.9,57448.6,7745.915
1714629600,57448.6,57710.1,57372.9,57595.5,10486.989
1714633200,57595.5,57912,57595,57631.6,10602.337
1714636800,57631.6,57948.3,57570.4,57801.2,9056.265
1714640400,57801.2,57869.8,57604.5,57768.5,7451.218
1714644000,57768.5,57870.4,57532,57761.4,6286.717
1714647600,57761.4,58655.2,57748.4,58518.3,10001.296
1714651200,58518.3,59074.5,58403.6,58513.1,11526.776
1714654800,58513.1,58753.9,58177.8,58405.4,10615.622
1714658400,58405.4,59257.7,58232.6,59000.8,10799.837
1714662000,59000.8,59412.8,58914.8,59210.4,9016.669
1714665600,59210.4,59268.5,58889.6,58969.1,7911.613
1714669200,58969.1,59247.3,58900,59149.7,5032.346
1714672800,59149.7,59541.9,58933.1,59341.6,5011.387
1714676400,59341.6,59343.3,58981.3,59314.3,4055.935
1714680000,59314.3,59392.6,58576.2,58671.2,6494.684
1714683600,58671.2,59607,58649.9,59068.3,6514.947
1714687200,59068.3,59407.9,59029.5,59281,4316.572
1714690800,59281,59332.7,59007.1,59016.5,5138.527
1714694400,59016.5,59100.2,58765.7,58992.8,7807.744
1714698000,58992.8,59459.1,58954,59272.5,5019.295
1714701600,59272.5,59877.3,59219.7,59501.1,6046.052
1714705200,59501.1,59959.9,59462.5,59671,5377.13
1714708800,59671,59794.7,59492.2,59554.6,5977.536
1714712400,59554.6,59577.2,59415.6,59478.4,4440.107
1714716000,59478.4,59522.6,59182.9,59205.6,8435.826
1714719600,59205.6,59396.8,59018,59140,7691.823
1714723200,59140,59347,59090.2,59184.9,6490.803
1714726800,59184.9,59542.8,59151.8,59424.9,7566.999
1714730400,59424.9,59435.4,58798.5,58998.3,8336.72
1714734000,58998.3,59415.7,58820,59254.9,6455.818
1714737600,59254.9,60714.5,58952.6,60589.4,17351.054
1714741200,60589.4,61784.7,60461.7,61632.9,18356.506
1714744800,61632.9,62100,61334.5,61577,12864.274
1714748400,61577,61762.2,61302,61640,8127.832
1714752000,61640,62140,61490.7,61637.8,8935.263
1714755600,61637.8,61915.9,61482.2,61755.8,8328.992
1714759200,61755.8,61946.3,61650,61777.6,9327.992
1714762800,61777.6,62060.8,61539.3,62010.7,7511.518
1714766400,62010.7,63165,61918.8,62860.8,10309.585
1714770000,62860.8,62912.3,62320,62697.7,6695.551
1714773600,62697.7,62964.4,62584.3,62733.3,5649.974
1714777200,62733.3,63313.2,62718.6,62832.7,5422.13
1714780800,62832.7,63123.9,62713.6,63023.3,5547.533
1714784400,63023.3,63576.6,62777.6,62810.7,13503.74
1714788000,62810.7,62865.9,62500.2,62649.6,10364.682
1714791600,62649.6,62850,62614.3,62679.7,6280.26
1714795200,62679.7,63157.5,62633.1,63016.7,9009.437
1714798800,63016.7,63421.1,62901,63344.3,10846.834
1714802400,63344.3,63357,62858.5,62921,7195.095
1714806000,62921,63092,62836.2,62910.1,7481.731
1714809600,62910.1,63181.7,62885.1,63128.7,7605.11
1714813200,63128.7,63262.6,63007,63137,5429.483
1714816800,63137,64450,63055.4,64371.9,9701.003
1714820400,64371.9,64534.3,63607.4,63828.2,10470.352
1714824000,63828.2,64063.6,63717.4,64021.8,6692.951
1714827600,64021.8,64121.5,63402.3,63683.1,6938.558
1714831200,63683.1,63930.4,63500,63773.5,8327.627
1714834800,63773.5,63800,63413.1,63573.8,7685.967
1714838400,63573.8,63689.4,63350,63642.1,7194.405
1714842000,63642.1,63707.3,63275.2,63422.2,7213.645
1714845600,63422.2,63706.4,63359.6,63599.2,5442.846
1714849200,63599.2,63980.8,63500,63863.3,8861.407
1714852800,63863.3,64174.3,63800.2,63833.4,7318.561
1714856400,63833.4,64077.9,63483.2,63861,8154.263
1714860000,63861,63900,63533.2,63560,8191.938
1714863600,63560,63883.7,63560,63847.9,5438.264
1714867200,63847.9,64160.7,63373.7,63471.9,6995.537
1714870800,63471.9,63546.7,62844.6,63266.4,9697.097
1714874400,63266.4,63395.5,63091.7,63098.5,4895.553
1714878000,63098.5,63238.2,62958.5,63193.5,7264.294
1714881600,63193.5,63379.7,63190.6,63303,7372.332
1714885200,63303,63454.1,63055.7,63173.8,7911.627
1714888800,63173.8,63422,63118.5,63333.6,7604.412
1714892400,63333.6,63917,63309.8,63684.2,7736.296
1714896000,63684.2,63899,63502.3,63633.7,5060.418
1714899600,63633.7,63711.2,63510,63630,3571.783
1714903200,63630,63811.9,63519.5,63655.7,3705.802
1714906800,63655.7,63889.5,63557.1,63816.9,5043.69
1714910400,63816.9,63847.7,63588.8,63686.4,4911.881
1714914000,63686.4,64245,63570.7,64069.4,7069.755
1714917600,64069.4,64115.7,63708.8,64054.2,7671.295
1714921200,64054.2,64610.6,63950.2,64379.3,8117.135
1714924800,64379.3,64512.6,64148,64279.9,5936.344
1714928400,64279.9,64436.4,64103.4,64164.1,7739.261
1714932000,64164.1,64199.7,63762.4,63896.3,8259.49
1714935600,63896.3,63968.6,63791.9,63833.6,3926.409
1714939200,63833.6,63833.6,63523.1,63697.2,6587.823
1714942800,63697.2,63832,63540.5,63832,7450.561
1714946400,63832,63848.5,63648.2,63807.1,6261.169
1714950000,63807.1,64197.8,63769.4,63981.5,5499.554
1714953600,63981.5,64316.6,63973.9,64178.1,5378.745
1714957200,64178.1,64449.4,64010.3,64095.5,5748.903
1714960800,64095.5,64191.7,63770.2,63772.2,4494.913
1714964400,63772.2,63899.4,63658.2,63825.6,5128.745
1714968000,63825.6,64141,63729.2,64112.1,5955.107
1714971600,64112.1,64297.3,63986.1,64137.8,8023.794
1714975200,64137.8,64429.4,64090.4,64187,5811.304
1714978800,64187,64543.6,64096.2,64498.3,5633.733
1714982400,64498.3,65510.5,64405.1,65113.6,9621.107
1714986000,65113.6,65337.2,65078.7,65139.2,4909.083
1714989600,65139.2,65247.1,63770.5,63988.1,10911.42
1714993200,63988.1,64339.7,63966.4,64176.1,7478.551
1714996800,64176.1,64296,63307,63558.1,8512.398
1715000400,63558.1,63940.3,63399.4,63834.6,6590.91
1715004000,63834.6,64177.6,63141.8,63218.8,8715.93
1715007600,63218.8,63720,62878.5,63578.1,7794.562
1715011200,63578.1,63704,63055.6,63146,5096.54
1715014800,63146,63473,62910.9,63128.4,6890.333
1715018400,63128.4,63501.9,62918.7,63356,5389.411
1715022000,63356,63363.5,62651.4,63174.8,7426.616
1715025600,63174.8,63383.8,63014.6,63279.2,5905.085
1715029200,63279.2,63604.5,63279,63511.8,5003.84
1715032800,63511.8,63543.3,63360.8,63458.5,4906.262
1715036400,63458.5,63461.6,63088,63127.9,5702.925
1715040000,63127.9,63663.9,62919.4,63517.1,6297.373
1715043600,63517.1,63960,63447.6,63864.6,5252.675
1715047200,63864.6,63932.7,63597.8,63677,6682.743
1715050800,63677,63711.8,62798.6,63197.3,6047.809
1715054400,63197.3,63431.3,63047,63418.3,3889.754
1715058000,63418.3,63710,63189.6,63512.8,4875.11
1715061600,63512.8,63674.7,63340.7,63576.6,4822.476
1715065200,63576.6,63811.8,63503.4,63633,4744.094
1715068800,63633,64376,63550.2,64189.6,6768.33
1715072400,64189.6,64330,64024.1,64083.6,5669.169
1715076000,64083.6,64139.4,63695.7,64057.1,8618.408
1715079600,64057.1,64088.2,63293.1,63457.8,8525.656
1715083200,63457.8,63744,63424.5,63625.9,5867.587
1715086800,63625.9,63687.2,63056.4,63173.2,8301.809
1715090400,63173.2,64041,63025.2,64000,9183.569
1715094000,64000,64296.7,63545.9,63698.5,13420.831
1715097600,63698.5,63864.5,63414.8,63596.8,6674.876
1715101200,63596.8,63621,63261.1,63360.5,6307.462
1715104800,63360.5,63365.9,62759.2,63137.9,6490.407
1715108400,63137.9,63238.6,62925.7,63021.2,5384.452
1715112000,63021.2,63173.4,62858,62947.3,6070.471
1715115600,62947.3,63129.9,62795.5,63034.9,5747.454
1715119200,63034.9,63083.9,62705.3,62816.5,6867.408
1715122800,62816.5,62852.6,62214.3,62293.4,10154.243
1715126400,62293.4,62694.4,62070,62572.8,8380.378
1715130000,62572.8,62700.5,62396.5,62504.2,6349.812
1715133600,62504.2,62834.3,62504.1,62736,5424.461
1715137200,62736,62963.6,62558.2,62872.6,4269.024
1715140800,62872.6,63007.5,62320,62486.7,5347.505
1715144400,62486.7,62716.1,62309.6,62575.6,6467.015
1715148000,62575.6,62683.1,62084.4,62453.7,8193.465
1715151600,62453.7,62573.4,62031.7,62171.9,8304.454
1715155200,62171.9,62395,61998.4,62341.6,7309.005
1715158800,62341.6,62390,62040.8,62264.4,5339.706
1715162400,62264.4,62489.1,62219.6,62403.8,3713.361
1715166000,62403.8,62475,62093.2,62199.6,5265.938
1715169600,62199.6,62416.5,62048,62204.2,5155.415
1715173200,62204.2,62427.9,61736.2,62404.5,10092.555
1715176800,62404.5,62797.9,62123.8,62524.9,9291.938
1715180400,62524.9,62577.9,61829.9,62250,10343.742
1715184000,62250,62425.1,61958.9,62415.5,7688.306
1715187600,62415.5,62659,62323.6,62563.8,6363.233
1715191200,62563.8,62746.9,62410,62478.7,6178.483
1715194800,62478.7,62499.9,61890.8,62124.7,6486.393
1715198400,62124.7,62205,61379,61525.1,8327.104
1715202000,61525.1,61728.9,61330,61453.4,7298.649
1715205600,61453.4,61542,61070,61221.1,8534.293
1715209200,61221.1,61236.5,60835,61144.1,7271.133
1715212800,61144.1,61434,61093,61355.4,3622.513
1715216400,61355.4,61535,61340,61513.2,5170.327
1715220000,61513.2,61657.8,61448,61625.5,4812.289
1715223600,61625.5,61767.6,61372.9,61629,6155.916
1715227200,61629,61714.3,61385.1,61457.9,6211.087
1715230800,61457.9,61674.8,61403.6,61531.1,5233.811
1715234400,61531.1,61743.9,61481.5,61567.7,5481.553
1715238000,61567.7,61604.2,61080,61217.2,6906.799
1715241600,61217.2,61409.9,61107.7,61275.6,5439.094
1715245200,61275.6,61338.1,60879.2,61253.1,8698.003
1715248800,61253.1,61288,60734.4,60774.5,8328.366
1715252400,60774.5,61149.4,60573.1,61012.7,7095.474
1715256000,61012.7,61598.9,60980.3,61465.2,6363.2
1715259600,61465.2,61496.4,60835.4,61153,7550.658
1715263200,61153,61544.4,61079.1,61502.7,7880.899
1715266800,61502.7,62241.1,61422.3,62101.8,10308.062
1715270400,62101.8,62634.1,61766.3,61819.7,9925.48
1715274000,61819.7,62162.6,61693.1,61899.1,8621.619
1715277600,61899.1,62221.6,61834.1,62214.8,7112.055
1715281200,62214.8,62527.8,62120.1,62407.8,7411.292
1715284800,62407.8,62609,62291.6,62563.1,6070.129
1715288400,62563.1,62786,62379.7,62493.6,6309.629
1715292000,62493.6,63406.9,62439.3,63236,8358.967
1715295600,63236,63298.3,62811.1,63030,7050.625
1715299200,63030,63054.1,62694.6,62800,7145.278
1715302800,62800,62925,62615.3,62831.5,6693.679
1715306400,62831.5,62999.8,62716.7,62858.4,5702.258
1715310000,62858.4,62888.8,62736.1,62863.6,6621.853
1715313600,62863.6,62961.5,62744.6,62890.5,7315.315
1715317200,62890.5,62931.9,62616.9,62725.5,7922.395
1715320800,62725.5,63178.6,62692.6,63109.4,8308.066
1715324400,63109.4,63344,62942.2,63037.6,6297.419
1715328000,63037.6,63103.2,62805.1,63009,5097.784
1715331600,63009,63178.9,62811.1,63092.9,5881.233
1715335200,63092.9,63100,62818.5,62992.3,4647.731
1715338800,62992.3,63283.8,62755,63260.1,5963.666
1715342400,63260.1,63429.9,62885.8,62974.4,6526.762
1715346000,62974.4,63069.8,62760,62956.1,4984.19
1715349600,62956.1,63056,60631.9,61022.5,17464.462
1715353200,61022.5,61291.5,60662,60882.7,9798.121
1715356800,60882.7,61262.8,60187.4,61044,10636.008
1715360400,61044,61044,60145.2,60369.5,7724.504
1715364000,60369.5,60749.4,60190.5,60680.1,5267.37
1715367600,60680.1,60872.4,60495.7,60663.3,6731.798
1715371200,60663.3,60944.4,60423.6,60485.9,6255.651
1715374800,60485.9,60750,60430.5,60686.4,5126.732
1715378400,60686.4,60900,60590,60809.4,4655.658
1715382000,60809.4,60969,60739.3,60773.6,3984.395
1715385600,60773.6,60913.9,60636,60755.4,3771.143
1715389200,60755.4,61074.2,60733.9,60836.7,5415.254
1715392800,60836.7,60959.4,60724.3,60872.3,5220.332
1715396400,60872.3,60899,60686.5,60699.5,4989.154
1715400000,60699.5,60864.3,60685,60740.1,6640.367
1715403600,60740.1,60909.3,60740.1,60890.9,5476.492
1715407200,60890.9,61049.5,60855.4,60915.3,5530.382
1715410800,60915.3,60978.2,60810,60977.7,4873.281
1715414400,60977.7,61024.8,60739.3,60754.9,4340.705
1715418000,60754.9,60884.5,60621.6,60878.3,5260.267
1715421600,60878.3,60880,60654.4,60714.1,3353.397
1715425200,60714.1,60755.4,60440.6,60639.5,5532.697
1715428800,60639.5,60788.9,60589.3,60666.1,6578.294
1715432400,60666.1,60972.8,60617.8,60938.3,5462.885
1715436000,60938.3,60980.3,60750,60804.7,6073.266
1715439600,60804.7,61484.4,60804.7,61146.4,9642.927
1715443200,61146.4,61378.5,61057.9,61164.4,6528.568
1715446800,61164.4,61224.6,60980,61077.4,5885.094
1715450400,61077.4,61280.5,60988.4,61183,6741.715
1715454000,61183,61194.3,61015.1,61110.1,5966.748
1715457600,61110.1,61119.8,60729.5,60969.6,5763.815
1715461200,60969.6,60975,60791.8,60875.2,5973.187
1715464800,60875.2,60957,60845.5,60868.1,5747.651
1715468400,60868.1,60945.4,60715.4,60794.7,6152.94
1715472000,60794.7,61065.8,60764,60936.6,5739.548
1715475600,60936.6,61044.4,60815,60825.6,5784.221
1715479200,60825.6,60945.7,60782.8,60890.1,6354.301
1715482800,60890.1,60934.4,60820.6,60885.6,5038.596
1715486400,60885.6,61081.5,60876.8,61046.4,5594.078
1715490000,61046.4,61046.5,60934.1,61000,5111.29
1715493600,61000,61028,60890.3,60901.9,3287.031
1715497200,60901.9,60959.4,60562,60783,6051.569
1715500800,60783,61074.7,60737,61020,6360.407
1715504400,61020,61044.5,60915.5,60959.6,5774.081
1715508000,60959.6,61335.7,60899.7,61130.5,8741.237
1715511600,61130.5,61201.5,61067.6,61103.3,6158.133
1715515200,61103.3,61215.4,61035,61112.7,6401.44
1715518800,61112.7,61210,61056.1,61157.3,7370.106
1715522400,61157.3,61293,61084.8,61138.8,7012.779
1715526000,61138.8,61543.5,61103.1,61376,6757.631
1715529600,61376,61837,61300,61300.2,8957.981
1715533200,61300.2,61632.3,61137.4,61572.3,8348.789
1715536800,61572.3,61605.6,61303.3,61328.7,6769.106
1715540400,61328.7,61404.4,61174.6,61376,7220.49
1715544000,61376,61400,61234.4,61240,4497.227
1715547600,61240,61284.4,60854.3,61204.3,5195.912
1715551200,61204.3,61380,61158,61292.6,5594.541
1715554800,61292.6,61511.6,61227.7,61435.1,8192.454
1715558400,61435.1,61768.7,61435.1,61467,7337.148
1715562000,61467,61507.1,61136.4,61373,6565.693
1715565600,61373,61470.8,60901.2,61007,9311.172
1715569200,61007,61150,60729.3,61118.9,7196.556
1715572800,61118.9,61124,60849,60945,6766.446
1715576400,60945,60981,60749.4,60822.6,8191.395
1715580000,60822.6,61530,60750.5,61471.7,8982.927
1715583600,61471.7,62408.9,61420.3,62289.9,10741.509
1715587200,62289.9,63055,62289.9,62727.9,11455.305
1715590800,62727.9,63257,62727.9,63016.8,8099.766
1715594400,63016.8,63050,62333.7,62624.5,10075.49
1715598000,62624.5,62733,62440.2,62680.2,7279.105
1715601600,62680.2,62870.9,62379.7,62798,7261.668
1715605200,62798,63015.4,62553.3,62736.5,7715.225
1715608800,62736.5,63076.7,62677,62714.1,8330
1715612400,62714.1,63165.4,62662.9,62960.4,8181.766
1715616000,62960.4,63418.4,62863.5,63129,8854.909
1715619600,63129,63143.7,62566.1,62764.7,7424.265
1715623200,62764.7,62794.7,62525,62749.9,4949.694
1715626800,62749.9,63156.4,62749.9,63133.7,4360.076
1715630400,63133.7,63153.9,62944.3,63057,4204.619
1715634000,63057,63083.8,62793.2,62865.5,5366.902
1715637600,62865.5,62913.5,62666.6,62726.6,6437.261
1715641200,62726.6,62941.8,62671,62897.5,7711.839
1715644800,62897.5,63079,62678.6,62779.9,6471.394
1715648400,62779.9,62981.9,62533.6,62606.1,5395.887
1715652000,62606.1,62676.9,62451.8,62513.2,6728.169
1715655600,62513.2,62662.4,62368,62448.9,7816.021
1715659200,62448.9,62633,62360.4,62508,7050.315
1715662800,62508,62733.1,62443.8,62676.6,7213.513
1715666400,62676.6,62676.6,61359,62004.5,11333.784
1715670000,62004.5,62080,61795.3,61986.6,5032.209
1715673600,61986.6,61998.2,61667.9,61817,5700.069
1715677200,61817,61929.3,61700.9,61750,3450.609
1715680800,61750,61780,61475,61679.6,4048.419
1715684400,61679.6,61853.4,61648.9,61758.8,4185.417
1715688000,61758.8,62076.8,61100,61528.9,9286.153
1715691600,61528.9,62011,61406.5,61659.5,6153.679
1715695200,61659.5,62272,61080,61763.3,10831.231
1715698800,61763.3,61994.6,61600,61728.9,5806.724
1715702400,61728.9,61773.9,61185,61389.4,5700.123
1715706000,61389.4,61472.3,61102.7,61273.3,4718.249
1715709600,61273.3,61425.2,61171.5,61395,3391.899
1715713200,61395,61639.3,61348.4,61552.3,3906.595
1715716800,61552.3,61673.7,61509.4,61573.8,5261.561
1715720400,61573.8,61757.5,61428.5,61650.5,4324.88
1715724000,61650.5,61722.3,61521,61663.6,3736.584
1715727600,61663.6,61679.7,61490.8,61529.5,3974.945
1715731200,61529.5,61759,61296,61399.1,4839.043
1715734800,61399.1,61712.1,61393,61651.2,5258.716
1715738400,61651.2,61865.2,61638.3,61727.2,3255.845
1715742000,61727.2,61984,61721.7,61906.4,4709.531
1715745600,61906.4,61940,61770.9,61853.9,6601.441
1715749200,61853.9,62013.3,61828.8,61880.9,7545.444
1715752800,61880.9,61940,61781.9,61919.5,6202.724
1715756400,61919.5,62229.2,61848,62136.5,6448.776
1715760000,62136.5,62220,61990.5,62100.1,6038.561
1715763600,62100.1,62880.3,61868.3,62604.7,8628.906
1715767200,62604.7,62945.5,62340,62621.6,5625.592
1715770800,62621.6,62780.4,62206.2,62428.6,4654.144
1715774400,62428.6,64181.3,62369.3,63718.9,13521.877
1715778000,63718.9,64628.3,63492.4,64090.4,12885.093
1715781600,64090.4,64450,63940,64443.6,7010.37
1715785200,64443.6,65026.7,64318.9,64677.1,11967.89
1715788800,64677.1,65115.6,64659.4,64706.2,7951.948
1715792400,64706.2,65077.7,64706.2,64991.2,5243.403
1715796000,64991.2,65767,64903.4,65673.9,7658.85
1715799600,65673.9,66366.8,65238.8,65942.9,9042.029
1715803200,65942.9,66036.8,65697.5,65879.9,7573.729
1715806800,65879.9,66157.6,65732.5,65813.5,5909.14
1715810400,65813.5,66242,65790,66068.3,6900.985
1715814000,66068.3,66411.1,66020.5,66168.2,8311.547
1715817600,66168.2,66642.8,65893.3,66039.5,9481.112
1715821200,66039.5,66168,65801.6,65949.1,7243.157
1715824800,65949.1,66071.3,65723.6,65869.9,6211.546
1715828400,65869.9,66033.2,65759.2,65934,9206.955
1715832000,65934,65963.6,65759.2,65773.1,12286.029
1715835600,65773.1,65863.2,65704,65735.8,11210.32
1715839200,65735.8,65958.1,65610.6,65919.3,8274.67
1715842800,65919.3,66224.8,65887.5,66090,8198.16
1715846400,66090,66410,66034.5,66236.2,9546.759
1715850000,66236.2,66318.7,66041.1,66315.9,7412.081
1715853600,66315.9,66316.1,66060,66108.3,4538.478
1715857200,66108.3,66544.1,65954.8,66461.1,6381.071
1715860800,66461.1,66742.5,65844.8,65955.2,11726.63
1715864400,65955.2,66318,65728,66280.2,8038.754
1715868000,66280.2,66347.2,65531.5,65565.2,10218.067
1715871600,65565.2,65883.7,65322.4,65792,7099.948
1715875200,65792,65793.2,65066.2,65117.6,8223.793
1715878800,65117.6,65358.5,64566.5,64960.4,9586.355
1715882400,64960.4,65177,64789.9,65089.2,7492.077
1715886000,65089.2,65545.6,65052.3,65146.7,4125.352
1715889600,65146.7,65267.2,64999.6,65240,4186.711
1715893200,65240,65470.3,65194.6,65418,6867.919
1715896800,65418,65449.5,65089.7,65383.3,6352.992
1715900400,65383.3,65389.5,65151.6,65209.1,4577.974
1715904000,65209.1,65463.5,65202.1,65460.7,6055.743
1715907600,65460.7,65462.8,65048.8,65309.1,4906.419
1715911200,65309.1,65421.4,65137.7,65344.8,5744.769
1715914800,65344.8,65843.1,65297.3,65541.9,5972.972
1715918400,65541.9,65600,65312.2,65408.6,3976.627
1715922000,65408.6,65658.1,65381.4,65657.9,7150.873
1715925600,65657.9,66137.1,65526.7,65899.3,7709.848
1715929200,65899.3,66475.1,65899.3,66340.3,7868.419
1715932800,66340.3,66428.1,66019,66095.4,5395.327
1715936400,66095.4,66352.9,66030,66296.7,8401.087
1715940000,66296.7,66485,66139,66452.6,6700.115
1715943600,66452.6,66531,66150,66177.9,5640.472
1715947200,66177.9,66512.9,66073.4,66342,7603.655
1715950800,66342,66427.8,65771.2,65901.9,6711.731
1715954400,65901.9,66842,65868.8,66779,8281.598
1715958000,66779,67415.2,66499.4,67148.4,9063.441
1715961600,67148.4,67264.9,66848.1,66881.4,6540.399
